        2000     0.000000
    0.694998    -1.145020    -0.578388
   -1.184640    -0.631157     0.719498
   -0.357363    -0.345399     0.419124
   -0.619870     0.945686     0.922940
   -0.162700    -0.186544     0.416261
   -0.446493    -0.816455    -1.141966
    0.481309    -0.459986     0.224226
    0.269295    -0.295662    -0.535530
    0.840441     0.635980     0.765385
    0.754870    -1.177366    -0.752052
    0.158192    -0.447020    -0.316075
   -0.293436     0.014666     0.138301
   -0.012782     1.119154    -0.662967
   -0.213369    -1.006409    -0.817617
   -1.061821     1.036900     0.283528
    0.125868     0.378268     0.284470
    0.628673    -0.322186     1.162861
   -0.996820    -1.111028     1.006053
   -0.968529     0.917372    -0.404431
    0.019621     0.153558     0.212148
   -0.362312    -0.419897    -0.950939
   -0.918479     1.010441    -0.013584
    0.088956     0.109877    -0.515158
    0.785327    -1.047494    -0.294588
    0.585536     0.561828     0.614495
   -0.485342     0.936285    -1.005466
   -0.152352    -0.828152     0.509320
   -1.059520    -0.118251    -0.921753
   -0.222892    -0.585104    -0.146726
   -0.864204    -0.358750    -0.777932
   -0.590850     0.095198    -0.094426
   -0.242860     1.112318     0.282810
   -1.141865    -0.131456    -0.835903
    0.184568     0.491426    -1.256216
    0.017427     0.040169    -1.133218
   -1.091069     0.347919    -0.909337
   -0.024852     0.641328    -1.193399
    0.982680    -0.421321    -0.917997
    1.185646    -0.628692    -0.690249
   -0.309677     0.395500     0.872893
    0.781035     0.365310    -0.792404
    0.734508    -1.071249     0.737247
    1.101961     0.366468     0.682943
    1.077979    -0.137434    -0.912444
   -0.154328     0.626981    -0.499711
    1.064714    -1.002971     0.223914
    0.311518     0.948788     0.681390
    0.759623    -1.159047    -0.910675
   -0.400259    -0.702180    -0.110169
    0.955284    -0.620098    -0.884687
   -1.153786    -0.288923    -0.698028
   -1.115124     1.014783     0.021853
   -0.139554    -0.153852    -0.227085
    0.649174     0.382867     0.131776
   -0.684097    -0.865926    -0.993518
    0.751670     0.861256     0.679014
   -0.821603    -1.210220     0.442211
    0.226072     0.266960    -0.202230
    0.059636     0.646828     0.664745
   -0.506916     0.569949     0.661518
    0.400490    -0.019880    -0.771099
    0.042341     1.003985    -1.206799
   -0.426282    -0.363176    -0.798568
    0.177761     0.183323     1.046815
    0.910064     0.663626    -0.910540
    0.786319     0.085120    -1.108350
   -0.477778     0.657408    -0.103154
    0.636783    -0.734350     0.823486
   -0.642666     0.698189     1.000519
    0.364202    -0.225798     1.163396
    1.002509    -0.342888    -1.443329
   -0.958882    -1.041084     0.963982
   -0.052637    -0.098737     0.353367
   -1.047720     1.086144    -1.124168
   -0.190647     0.206132    -0.776387
    1.117238    -0.408761     0.674497
    0.788038    -0.624780     0.193957
   -0.820143    -0.947999    -1.130428
   -1.106312     0.748916    -0.428777
    0.790384    -1.072193    -0.033109
   -1.140220    -0.255721     0.370752
    0.123547     0.021424    -0.165323
    0.922909     1.000729     1.132978
    1.168728    -0.666375     0.314960
   -1.039471     0.016010     0.044821
    0.859278    -1.191892    -0.023827
   -1.096098    -0.905400     0.857418
   -0.004182     1.130230     0.444289
   -0.149774     0.743023    -0.075155
    0.393164    -0.226382    -0.479498
    0.498569    -0.489849    -1.204439
    0.240269    -1.044182    -1.200504
   -0.559764     0.082806     0.881302
    0.816643     0.602741     0.900588
   -0.011497    -0.479007     0.501383
    0.843792     0.214311    -0.392013
   -0.047635    -0.305944    -1.216027
   -1.066437    -0.832568     0.901801
    1.107991     1.161371    -0.523257
   -0.854625     0.558041    -0.874272
   -1.050240     0.599096    -1.097421
   -1.495338     0.087902    -0.612125
   -0.776918    -0.433151     0.550303
    0.383527    -1.067438    -0.788221
    0.488721     0.692626     1.047536
   -1.173760     0.884671    -0.721613
    0.281422    -0.072074     0.091319
   -0.202079    -1.076656    -0.424749
    0.905730     0.206767    -0.304382
    0.937430     0.438768     0.755901
   -0.387126     1.040709     0.337186
    1.051201     0.322800    -0.193041
   -0.544205     0.346675     0.777048
   -0.681157    -0.807285     0.490813
    0.433508     1.083066     0.358069
    0.315280     0.483771    -1.061351
    0.885648    -0.023253     0.769735
   -0.813334    -0.283301     0.204310
    1.014040    -0.100645     0.532200
   -1.003724    -0.766187     1.328668
   -0.419857     0.400460     1.085225
    0.352853     0.580227    -0.588898
   -0.149772     1.104683    -0.487683
   -0.684387     0.123216    -0.520869
   -0.164093     0.420239     0.578214
   -1.159590    -0.713948    -1.622398
    0.419443    -0.032326     0.090579
    0.931237    -1.175379    -0.043141
   -0.453576    -0.363690     0.080905
   -0.369586     0.754755    -0.318128
   -0.644402    -1.069095    -1.190993
    0.424593    -0.095050    -0.336214
   -0.774651     1.609734     0.924426
   -0.290955     0.318433     0.094071
    1.080394     0.535564     0.173965
    0.730072    -0.554937     0.381428
    0.252562     0.752765     0.608878
   -0.245429    -0.771583    -0.322631
   -0.984497     0.576237    -0.783430
    0.101392     0.288935    -0.615746
   -0.075195     0.791268    -1.188408
   -0.634368    -1.132634    -0.936761
    1.174602     0.787705    -1.106345
    0.979163    -0.082934    -0.937978
   -0.396551    -0.009093     0.088617
    1.131111    -0.632745    -0.211425
    1.045865    -0.642624     0.648777
    1.000637     0.515627     0.299304
    0.535161    -1.163607     0.121185
   -0.350889    -0.859033    -0.326916
   -0.342472     0.189752     0.351905
    1.125633    -0.670875    -0.133017
    0.923212     0.408749    -1.066148
   -0.110658    -0.206750    -1.640575
    0.980784     0.604967    -0.685495
   -0.016075     0.731684     1.154067
   -0.167286    -0.778055     0.207888
    0.234334    -0.393550     0.257863
    1.089826     0.950306    -0.130626
    0.617359    -0.795020    -0.597060
   -0.716321    -0.742890     0.845678
   -1.552208    -0.564987    -0.736122
    0.929987     1.065800     0.427130
   -1.076977     1.147533     0.253411
    0.446725    -0.185447     0.346859
   -0.204833     0.806563    -0.774226
   -1.327549     0.854898     0.388209
    1.012560     0.057115     0.074303
   -0.089081     0.109295    -0.686459
   -0.229146    -0.873742     0.492478
    0.418786    -0.426817     1.033518
   -0.949078     0.196235    -0.274408
    1.190073    -0.940267    -0.881504
   -0.184288    -0.542565    -0.784034
    0.336754     0.170760     0.911273
    0.135746    -0.349730    -0.731282
   -0.406785     0.688189     0.887337
    0.157952    -0.283739    -0.800971
    0.446432    -0.537390    -0.249312
    0.914278     1.163153     0.061610
    0.828662    -0.682482    -1.195264
   -0.130887     1.175211     0.443767
   -0.851200     0.552091    -1.505948
    1.159470    -0.706689    -0.355505
    0.552236     0.763063     1.142360
   -0.750443    -0.679393    -0.195526
   -0.441723    -1.074427    -0.371571
    0.089843     0.571424     0.919252
   -0.068515     0.100126    -0.487309
    0.774760     0.497892    -0.943160
   -1.066983    -0.382384     0.413496
    0.543567    -0.021481    -0.758283
   -1.210191    -0.338851    -0.064111
   -0.657187     0.181210     0.484049
   -1.087742    -1.189179     0.587012
    1.038076     0.613031    -0.399120
   -1.214270     0.756641     1.179497
   -0.525637     1.209140     0.226583
   -0.898569    -0.005044     0.262299
   -0.804943    -0.773822    -0.446071
    0.359473     0.262971     0.457874
   -1.200604    -0.776438    -0.712817
    0.235245    -0.599464     0.705101
   -0.760526    -0.882769     0.337300
    0.560632    -1.215954    -0.175983
    0.695404     0.116803     1.107538
    0.930186     0.147520    -0.786999
    0.451589     0.235987     1.124325
    1.007984    -1.153727     0.636602
    0.610727     1.074550     0.948936
   -0.606933    -0.477402     0.444385
   -1.196183    -0.089014    -0.936730
   -0.709530    -0.772683     0.019210
   -0.921842    -1.108948     0.826916
   -0.519544     0.415155    -0.477994
   -0.350743    -0.920161     0.739738
   -1.181570     0.061807    -0.158238
    0.552877    -0.986336     0.540860
    0.000983     0.461281     0.583932
   -0.013047    -0.461838     0.528672
   -0.735807     0.149719    -0.968765
   -0.618089    -0.585226    -0.783252
    0.707325    -0.971520    -1.101292
    0.122178    -0.986650     0.174035
    0.744206    -0.967742     0.178715
   -0.345890    -0.724351     1.175753
    0.272154    -0.030369     0.213787
   -0.129998     0.270423    -1.365632
   -0.826197     0.289236    -0.940127
   -0.922969     0.732602    -0.658382
    0.137359     0.866960    -0.811174
    0.102999     0.187028     0.383746
   -1.040942    -0.007728     1.159450
    0.090270    -0.264918     0.777934
   -1.118732    -0.576458     0.511112
    1.548944    -0.658515     0.336223
   -0.034393    -1.048737    -0.013878
    0.321011    -0.418252     1.092567
   -1.093466     0.162990     0.884678
    0.106379    -1.201709    -0.465974
    0.086283    -0.426853    -0.740623
    1.119951     0.536135     1.190604
    0.298408     0.338736    -0.361967
   -0.552530     0.751519    -1.063205
    0.231967     0.275995    -1.156208
    0.145283     0.919569     0.045569
   -0.494423     0.111095     0.695546
    0.189198     1.212385    -1.179756
   -0.305749    -0.788503    -0.500418
    0.496095    -1.027679    -0.286022
   -1.159941     0.098969    -0.580296
   -1.079445    -0.075872    -1.206381
    0.006790    -0.392130    -0.185778
   -0.949830     0.255768    -0.191682
   -0.783039    -0.436023     1.024623
   -0.871491     1.045260     0.978818
   -0.533920    -0.809601     0.200492
    0.032343     0.528232     0.114087
    0.795156    -1.145029    -0.813791
    0.754676    -0.383333    -0.317474
    0.359232    -0.861390     0.979754
    0.089871     0.202101    -0.200154
   -0.900577     0.549861    -0.205871
    0.245664    -0.018924    -0.453992
    0.438232     0.195541    -0.689520
    0.437817     0.042762     0.350861
   -0.734736     0.987748    -0.167241
    0.606989     0.191795     0.409318
    0.570952    -0.179370     0.996210
    0.025933    -0.935251     0.330346
    0.513512    -0.547996    -0.470519
    0.362714     0.545498    -0.620591
   -0.438499     0.042659     0.737671
   -0.516701    -0.996696    -1.173836
   -1.134909     0.862358    -0.059351
    0.262621    -0.869352     1.036291
    0.549646     0.331149    -0.342738
   -0.296700     0.943909     0.921318
    0.717772     0.190542     0.584981
    1.138088     0.641357     0.442135
    1.862127    -0.079134    -0.749176
   -1.993523     0.007034    -2.004687
   -0.998904    -0.864443    -0.891797
   -0.578087     0.545394     0.685605
   -0.457734    -0.858060     0.248036
   -0.128667    -0.888379    -1.159694
   -0.759804    -0.253605     0.227537
   -0.156610    -0.845202    -0.921515
   -0.238860    -0.334521     0.166505
    1.100834     0.155420    -0.045358
    0.971076    -0.918925     0.503657
   -0.595158    -1.151459    -0.460479
   -0.162247    -0.176647    -0.998908
    0.180654    -0.542978     0.290370
    1.179797     0.449775     0.265050
    0.460310    -0.372794    -0.279993
   -0.597023     0.523268     0.839806
   -1.156823    -0.719079     0.188029
   -0.726645     0.645708    -0.678003
    0.382587    -0.700555    -0.321590
   -0.631470    -0.668784     1.164174
   -0.586046     0.222706    -0.070386
   -0.010622    -0.635319     1.033992
   -0.195150     0.097088     0.133929
   -0.453312    -0.431426     0.013425
   -0.124711     0.050171     0.881533
    0.486827     0.627290    -0.540803
    0.242598    -1.044866     0.751215
    0.717014     0.539309     0.116067
    0.861930    -0.216545     1.143813
    0.337124     0.769023    -0.370446
    0.185961     1.551704     0.581160
    0.103143     0.428246     0.823157
    0.377569    -0.143374     1.048291
   -0.832555    -1.069486    -0.019695
   -0.418254     0.652429    -0.174917
   -0.228680    -0.239935    -0.809023
    0.235219    -0.742154    -0.124955
    0.122933    -0.175500     0.465092
    0.204978    -1.035456     0.064561
    0.067815     0.022451     1.397604
   -0.838856     0.608105     1.064103
    0.624222    -0.462150    -0.523461
   -0.567895    -0.603741    -0.989327
   -0.128915    -0.831506     1.096750
    0.602833    -0.696177    -0.080084
    0.719995     0.124829     0.830104
    0.376211    -1.052341     1.146396
   -0.204357    -0.614381    -1.165232
    0.673338     0.609310     0.399835
   -0.657833    -0.161956    -0.966147
   -0.899665    -0.504097     0.057967
   -1.076927    -1.216604    -0.915444
    0.914880     0.223462    -0.405450
   -1.066814     1.019531     0.663273
   -0.735580     0.178441     0.176941
   -0.122801     1.177495     0.207887
    0.325626     0.144142    -0.090604
   -0.764196     0.669395    -0.539208
   -0.844829    -0.266932    -0.150382
   -1.093352    -0.516436    -0.337691
    0.749906     0.782669     0.289734
   -0.069536    -0.463706     0.698386
   -0.558693    -0.808994    -0.070561
   -0.799698     0.995934     0.877773
   -1.190015     0.860594     0.737542
    1.193188     0.963345    -0.269979
   -0.335280    -0.901478    -0.113839
    0.362080    -0.619755     1.022913
    0.546523     1.148430     0.756814
   -0.895424    -0.106035     0.772505
   -0.624243    -0.196938    -0.717362
    0.972060    -1.208777    -0.065741
   -0.773754    -0.128000    -0.376790
   -0.141067    -0.883095     1.449250
    0.585451    -0.262674    -0.969344
   -1.055751     0.710458     0.824880
   -1.071351    -0.493604    -0.642125
   -0.070439    -0.453968    -1.028932
    0.928110     0.528706    -0.907292
    0.601544     0.985190    -0.780240
    0.002775    -1.334482     0.297406
    0.708130    -0.103058     0.386763
   -0.544365     0.109171     0.669590
    1.776876    -0.859908     1.127756
   -0.219973    -0.166839    -1.190200
   -0.801855     0.677400    -1.025514
   -1.000167    -0.890638     1.013725
   -0.781845     0.050385     1.221633
   -0.751312     0.412508     1.097423
   -0.250916    -0.993867     1.177259
   -0.363516    -0.622158    -0.810356
    0.388119     0.331138     0.293314
    0.515850    -0.837260    -1.122449
   -1.145260     0.155988     0.713272
    0.789327     1.164208    -0.006812
   -1.129517     0.294125     1.158718
   -1.179585     1.180327     0.519502
    0.020134    -0.499669     0.647350
    0.354367    -0.766087     0.490530
   -1.036852    -1.015844    -0.852269
   -0.342583     0.602031    -0.469401
   -0.375412    -1.008406     0.345247
    0.664208     0.588824    -0.745121
   -0.209634    -0.835725     0.084237
    1.180471     0.931574     0.256515
   -0.778800    -0.887526     0.557307
    0.903815     0.307102    -0.862368
    0.693875     0.790952     1.059076
    0.447669     0.611405     0.525708
   -1.408073     0.592928    -0.385818
    0.944354     0.241592    -0.117341
    1.001085     0.074969     0.069041
   -0.113637    -0.731409     0.755540
   -1.194296    -0.689458     0.447133
   -0.806452     0.466761     0.243327
   -0.435554     0.753178     1.020374
    0.699365    -0.182351     1.147727
    0.098298    -0.898088     0.747217
    1.191058    -0.713099     1.127225
    0.712811    -0.104979     0.697896
   -0.892230    -0.328742    -0.305864
   -1.067019    -0.765328     0.836529
    0.499188    -0.290281    -0.112997
    0.301836     0.608179    -0.388682
   -0.321525     0.537024    -1.115793
   -0.639195     0.253817     0.466604
    0.797377    -0.231591    -0.063770
   -0.411780    -0.936873     1.073455
    1.107130     1.202153     0.188354
    0.485666     0.055920     0.702429
    1.123959    -0.707081    -0.806859
    0.059487    -0.664218    -0.375944
    0.962881    -0.037876     0.711122
    0.818796    -0.705727    -0.812070
   -0.266599    -0.133111    -0.660266
   -1.013919     0.595983    -1.138102
    0.261267     0.192423     0.458713
   -0.278770     0.978494     0.149572
    0.891156     0.351174     0.085462
   -0.470336     0.720126    -0.564907
   -0.759568     0.511879    -0.702255
   -0.758560     0.108508    -0.841584
    1.025968    -1.163594    -0.500110
    0.207690     0.584722    -0.507916
    0.085767    -0.271390    -0.930893
   -0.490453    -0.906495    -0.352364
    0.732828    -1.129677     0.384376
    0.753122     0.294466     0.760540
    0.536426    -0.328965    -0.629852
    0.398341    -0.338764    -1.392913
    0.020468    -1.056048     0.226346
   -0.278288    -0.427940    -0.357431
   -0.873999     0.199729    -1.195140
    0.025381     0.540948     0.989637
    0.432786     0.677662    -0.661977
   -1.142755    -1.026670     0.446599
    1.338750     0.156960     0.921483
    0.974571    -1.093974    -0.222099
   -1.192547    -0.503387    -0.253383
   -0.351358     0.739861    -0.980465
    1.144941    -1.001504    -0.354545
   -0.741215     0.387768    -0.473109
    0.183457    -0.610971     0.644631
    0.267573     0.703270    -0.665632
   -0.968542    -0.000996     1.638159
    1.118209     0.671882     0.351838
    0.916797    -0.408829     0.134922
    0.941027     0.416403     0.175098
   -0.637839     0.381067    -1.049120
   -1.098313    -1.136665    -1.042937
   -0.076941     0.858122    -0.382650
   -0.163974    -0.247832    -0.775180
    0.672032     0.028009     1.020768
    0.730611    -0.676550     0.377377
    0.665764    -0.075737    -0.934755
    0.158748     0.129376    -1.180851
   -1.075745    -0.461134     0.641185
   -1.187778    -0.416410     0.750281
    0.225463     0.158040    -0.571661
    1.059005     0.171959    -1.017665
   -0.515219     0.665434    -1.124272
    0.265301     0.537509     1.122521
   -0.306247     1.164501    -0.885771
    0.564693     1.803338     0.200198
   -0.970169     0.462513     1.289892
   -1.249480     0.456132     0.415715
   -1.016271    -0.458854    -1.104611
   -0.984452    -0.451580     1.153371
   -1.127715    -0.008209     0.564924
    0.944511     0.019518    -0.279533
   -0.676456    -0.952806     0.534586
   -1.185460     1.147504     0.158898
    0.057361     0.989604     1.144814
   -0.528967     1.125217    -0.729227
   -0.390003     0.629746    -0.542776
    1.046111    -0.855431     0.759296
    0.952882    -1.163145     0.642192
   -0.257340    -0.258490    -0.394866
   -1.174588    -0.311440     1.006729
    0.075216    -0.543264    -1.068615
    0.251516     1.176812    -0.467753
   -0.702076    -0.077390     0.868656
    1.305515     0.581245     0.084350
    0.542876     0.089013     0.906748
   -1.195105     0.952284     0.910141
   -0.420975     0.382161     0.774963
    0.843989     0.605013    -0.935441
   -0.083480    -0.609717     0.399247
    0.654544    -0.103536    -0.051024
    1.082574     0.420199    -0.628521
   -0.125690     0.563286    -0.651569
   -0.883858    -0.670597     1.099972
   -0.282618    -0.012492    -0.439400
    0.415550     0.906927     1.228474
   -1.025048    -0.203320     0.326666
    0.403859    -0.478729     0.933963
   -0.141269    -0.754444    -0.387346
    0.012796     0.075300    -0.127313
    0.275376     0.414725    -1.425716
    0.005797     1.043584    -0.978894
    0.087054    -0.077652    -0.033316
   -0.080066    -0.591341    -0.249776
    0.433971     0.169135     1.103204
   -0.797809     0.393867     1.055589
   -0.193309     0.076743    -0.967874
    0.586292     0.903109     0.749884
   -0.346249    -0.474531    -0.751967
   -0.620215    -0.153943     0.896570
    1.188520     1.240170     0.040436
   -0.193004     0.100225     0.823355
    0.373626     0.246008     0.341116
    0.531847     1.204284     0.832704
    0.990982    -0.254637    -0.978517
   -0.175487    -0.952274     0.365779
    1.603548     0.173552     1.009622
   -0.467894    -0.955113    -0.338933
    0.787031     0.917030     0.790736
   -0.041028    -0.109160     1.053198
    0.430244     0.700182    -0.395455
    0.422829     1.021157     0.626576
   -1.030131    -0.132966    -0.429050
    0.766541     1.117345     0.147684
   -1.016935     0.373110     1.038720
   -0.262928     1.035804     0.409957
    0.983881    -0.518249    -0.631014
    0.489433    -1.056391    -0.742671
   -0.879241     1.234095     1.062557
   -0.792897    -0.128691     0.495467
    1.164966    -0.590894    -1.107639
    0.689749     0.423258    -0.331118
    0.179733     0.323864    -1.154537
    0.292873    -1.031630    -0.821363
   -1.107963     0.995521    -0.926084
    0.245889    -0.507319     0.022437
    0.726364    -0.571408     1.213494
    0.650503    -0.362844    -0.159071
   -0.519404     0.370327     1.170815
    0.378585    -0.804215    -0.526886
    1.450824    -0.171106    -0.295752
   -0.723658     0.235451     1.175103
    0.013195    -0.699113     0.305104
   -0.114818    -0.690449    -0.256043
    0.665725    -0.743802    -1.133368
   -0.435837    -0.980724    -0.187078
    0.946436    -0.218505    -1.104074
   -0.883602    -1.089793    -0.797907
   -0.543556    -1.088713     0.814068
   -0.700209    -0.348174     0.326383
    1.104994    -0.207357    -1.065540
    0.793407     0.868720    -1.212932
    0.521588    -0.884717     0.228935
   -0.328938     0.238046     0.914200
    0.011647    -0.426053     1.127240
   -0.386815     0.570708    -0.100682
    0.262721    -1.048222     0.373761
    0.657626    -0.484187     0.048563
    0.082055     0.443535     0.274686
   -0.954300    -0.226418    -0.400586
    0.760623     0.016301    -0.664541
    0.723211    -0.492687    -0.540326
    0.858667    -0.245962     0.447191
    0.803910     0.006558    -0.765702
    0.774922    -0.673848     0.752364
   -0.461603    -1.033483     0.365957
    1.206271    -0.399955    -1.080498
    0.830871     0.776599    -0.428134
    0.062156     0.025380     1.121604
    0.302444     0.989633     0.387478
   -0.583578     0.699905    -0.481877
    0.525960     0.896554     0.714609
   -0.084513    -0.393859     0.760149
    1.080962    -0.177247    -1.023869
   -1.353122    -0.567567    -0.223395
   -0.439738     0.920018    -0.413694
   -0.550734     0.516717     0.576754
   -1.016404    -0.604484    -0.220163
   -0.975483     0.877929     1.174842
   -0.543407     0.572406    -0.044326
   -0.074805     1.059909     1.815747
    0.164424     0.115100    -0.434748
    0.473867     0.229641    -0.000174
   -0.489204    -0.693254    -0.144106
    0.337410     0.090408     0.048856
    0.313162     1.026994    -0.206477
   -1.207756     0.214474    -0.381639
    1.150702     0.157747     1.076270
    0.924353    -0.269310    -0.564121
    0.640867     0.039813    -0.501709
   -0.599069     1.056354     0.478613
   -1.029928    -1.044895     0.713475
    0.990638    -1.076780     1.037570
    1.102254     0.196595     0.587186
    0.560322     0.702213    -0.953477
   -0.742206    -0.047410     0.891300
    0.672694     1.555551    -0.624006
   -0.477176     0.670931     1.070054
   -0.782108    -1.212327    -0.724774
   -0.864212    -1.107549     0.784225
    1.124883    -0.625167    -0.044016
    0.284890    -0.427152    -0.979742
    0.783353    -0.382681    -0.377767
    0.255866     1.095977     1.123477
    0.080160     0.275119    -1.186280
    0.236991     0.929851     1.066059
    1.082132     0.183338    -0.238431
   -0.618306    -0.368483    -0.182067
   -0.570655    -0.148271     1.047903
    0.634423    -0.749111     0.913239
   -0.060831    -0.179858     0.339248
   -1.170209    -0.693712     0.777342
   -0.135858     0.227219    -1.295864
   -0.017372    -0.133799    -0.417821
   -0.054918     0.332262    -1.213030
   -0.859391     0.456785    -0.229416
   -0.711428    -0.542163     1.191670
   -0.343555    -1.243111     0.110437
    0.584383     1.208926    -0.608682
   -0.861078    -0.668127     0.573130
   -0.378902    -0.679939     0.484259
   -0.505746     1.185832     0.367739
   -0.162343    -0.620907    -1.119908
   -0.354436     0.611726     0.441359
   -0.934357     0.747918     1.093134
   -0.953227    -0.193125     0.166637
   -0.506653     0.562834     0.151372
   -0.328280     0.015022     0.045184
   -0.265629     0.267622     1.199331
    0.225728    -1.248973     0.898134
   -0.088515     0.094024     1.156431
   -0.326732    -0.699196    -1.654476
   -0.721528    -0.332792     0.196449
   -0.168243    -0.529497     1.024274
    0.742549     1.196187    -0.406925
   -0.154081    -0.048346    -0.291236
   -0.470457    -0.712750    -0.429292
   -0.525501     0.436368    -1.007769
    1.110313     0.576374     1.006067
    0.536304    -0.843008    -0.677668
    0.697362     1.115470    -1.176311
    0.850455    -0.411742    -1.208651
   -0.389571     0.045844    -0.953724
   -1.223753    -0.342160    -0.400379
   -1.227061     0.698046    -0.108908
   -0.282902     1.192028     0.348961
   -0.086642    -0.458518    -1.032429
    0.704475    -0.884056     0.109681
   -0.309091     0.427045    -0.391683
    0.085346    -0.695651    -0.598322
   -1.071705    -0.230284    -0.377259
    0.141059    -0.746705    -1.173050
   -0.125411     0.573116     0.945368
    0.619865    -0.560828     0.710352
    0.398802    -0.119253     0.844767
    0.688726    -0.813165    -1.171936
    0.689571     0.825401     0.257757
   -0.613580    -1.165803     0.739280
   -0.382637    -0.318458     0.504979
    0.795539     0.344616    -1.118741
   -0.847125     0.152488    -0.369557
    0.189361    -0.158031     0.303352
   -0.017085    -0.401568    -0.743175
   -0.112966    -0.923347    -1.165877
   -0.684255     0.769160    -0.333170
    1.127598     0.460452    -0.610103
    1.031163    -0.134067    -1.038652
   -0.806669    -0.082497     0.351471
    1.538869    -0.979620    -0.626030
    1.098687    -0.667412    -0.346886
   -0.891637    -0.711238     1.134882
   -0.356489     0.951114     0.647482
   -1.110022    -0.727068     0.877159
    0.778107     0.083650    -0.823515
   -1.004993    -0.236512     0.808746
   -0.391537    -0.067768     0.450264
   -1.189000     0.544116    -0.854065
   -0.348347     1.049054    -0.860747
    1.044147    -1.028786    -0.442674
    0.252879     0.688198    -0.824129
    0.215826    -0.847621     1.085294
    1.264654    -0.689249    -1.475042
   -1.550030    -0.789417    -0.338649
   -0.546404    -0.374505     0.079381
   -0.278722    -0.351739    -0.366011
    0.001003    -0.373582    -0.951718
    0.151661     0.682829     0.193492
   -0.519196     0.908861     0.140525
   -0.223074    -0.282396     1.182794
   -0.436073     0.348010     0.518805
    0.879791    -0.906239    -0.575747
   -0.714572    -1.717763    -0.550104
   -0.331936    -0.597996    -0.525368
   -0.986684     0.109663    -0.229301
   -0.152691    -0.441220    -0.380522
   -0.434207    -0.598386     0.711703
   -0.940360    -0.064722     0.239291
   -0.642797    -0.894104    -0.164286
    0.475673     0.433592     0.969325
    0.789016    -1.034345    -0.849591
    0.932537     0.760216    -0.494614
    1.041594    -0.129462     0.471217
    0.583029    -0.896849     0.821604
    0.630691     0.760629     0.385497
    0.839307     0.339815    -0.837309
   -1.112730     0.841215     0.767810
    0.551407     0.289798     1.147090
   -0.523174    -0.656284     0.127988
    0.942012    -0.528343     0.888948
    0.721845    -0.158306    -1.069084
    0.213101    -1.182856     1.042426
   -1.119805     1.185640    -0.333516
    1.088498     1.093225     0.163199
   -0.585852     0.814469    -0.604555
   -0.953292    -0.677183     0.716466
    0.985070     0.596048     0.840847
   -0.559263    -1.034442     0.351833
   -0.893673    -0.505001    -0.216241
    0.463596     0.013048     1.043497
    0.588694     0.580948    -1.175967
    0.039648     0.900030    -0.091729
   -0.457238    -1.062930     1.031705
    0.532194     0.642215    -1.612196
    0.338029    -0.271962     0.021468
    1.159508    -1.182189     0.399596
   -1.090827    -1.095911     0.328906
    0.999390     1.015281     0.893206
   -0.590816     0.238013    -1.208682
    0.582916    -0.803182    -1.182402
    0.924318    -0.253129    -0.125015
    0.197371     0.124608    -0.724695
   -0.352538     0.894834     1.178827
    1.076724    -0.030727     0.801113
   -0.818931    -0.426154     0.248092
   -0.327109    -0.890836    -0.895539
    0.606574    -0.943547    -1.393693
    0.550617    -0.974797     0.649658
   -0.734412    -0.174774    -1.211867
   -0.804204    -0.880721    -0.894325
    1.032340    -0.211735     0.731497
    0.950149    -0.659222     0.530550
    1.188431    -0.749094    -0.691355
   -0.301248     0.675255    -0.725514
    0.630097    -0.148692     0.733924
    0.102934     0.775270     0.483901
    0.457051     1.125433    -0.773081
    0.404177     1.038379    -0.769919
   -0.333735    -0.495929     0.195801
    0.825672    -0.773769     0.756160
   -0.626022    -0.403217     0.756615
   -0.048242    -0.431068    -0.957084
   -0.018862     0.014242    -0.376067
    0.376244     0.859196     0.382797
   -0.829986     0.475949     0.423742
   -0.630205     1.043529     1.063789
    0.540207     0.622626     0.285139
   -0.051391    -0.975433     0.792453
    0.305616     1.074629     0.953489
    0.410643    -0.206343     0.897592
    1.380405     0.811584    -0.904698
    0.621747    -0.743877     0.875616
    0.953415     0.933616    -0.878060
   -0.292544    -1.291225     0.072650
   -0.768233     0.497948    -0.045242
    0.086887    -0.234062    -0.418606
   -0.761515    -0.256191     0.656249
   -0.952289    -0.602760    -1.113759
    0.789074    -0.178340     0.307406
   -0.475545     0.906507     0.216248
   -1.110231    -0.665106     0.060122
    1.125891    -0.386554    -0.866846
   -0.164441    -1.328273     0.374360
   -0.624434     0.678012     0.560616
   -0.916837     0.435749     0.977292
    0.113227    -0.997525    -1.076044
   -0.936435    -0.672563    -0.363698
    0.547634     1.101008    -0.506509
   -0.441672     0.694332     0.481767
   -0.534812    -0.315173     0.007369
    1.181809     0.882644     0.282938
   -1.032844    -0.459600    -0.324289
   -1.073394     1.072402     1.110133
    0.288447    -0.001727    -0.464491
   -0.163690     0.865156     0.587027
   -1.132613     0.932433     0.827452
   -0.895170     1.195209    -0.404391
    0.181231    -1.171484     0.743033
   -0.663458     0.801671     1.009157
   -1.254490    -0.932015    -0.037688
    0.255696    -0.294955     0.418925
    0.450351     0.063888    -0.390179
   -0.579023     0.415779     0.957589
    0.516931     1.065183    -0.879014
    0.730814    -0.712999    -0.375103
    0.358056    -1.137480    -0.546507
   -0.473259     0.095861     1.409701
    0.092861    -0.552310    -1.095216
   -0.292090     0.276467     0.949722
   -0.282520     0.129238    -0.546044
