2000 1
 -0.213369  -1.006409  -0.817617
 -0.979457   1.076385   0.236850
  0.125868   0.378268   0.284470
  0.634832  -0.340084   1.167037
 -0.996820  -1.111028   1.006053
 -0.971403   0.907207  -0.403883
  0.019621   0.153558   0.212148
 -0.362312  -0.419897  -0.950939
 -0.918479   1.010441  -0.013584
  0.088956   0.109877  -0.515158
  0.786528  -1.046429  -0.294109
  0.585536   0.561828   0.614495
 -0.187476   0.943503  -0.666301
 -0.132526  -0.847879   0.534799
 -1.059520  -0.118251  -0.921753
 -0.222892  -0.585104  -0.146726
 -0.864204  -0.358750  -0.777932
 -0.590850   0.095198  -0.094426
 -0.217962   1.113997   0.263326
 -0.563061   0.159653  -0.609322
 -1.144670   1.142191   0.540415
  0.084862   0.303092  -1.154977
 -1.091069   0.347919  -0.909337
 -0.024852   0.641328  -1.193399
  0.982680  -0.421321  -0.917997
  1.185646  -0.628692  -0.690249
 -0.191205   0.354583   0.764371
  0.781035   0.365310  -0.792404
  0.734508  -1.071249   0.737247
  1.042076   0.419087   0.678897
  1.077979  -0.137434  -0.912444
 -0.154328   0.626981  -0.499711
  1.064714  -1.002971   0.223914
  0.311518   0.948788   0.681390
  0.654121   1.063390  -0.783169
 -0.294866  -0.439916   0.009132
  0.955284  -0.620098  -0.884687
 -1.153786  -0.288923  -0.698028
 -1.115124   1.014783   0.021853
 -0.139554  -0.153852  -0.227085
  0.661345   0.242895  -0.022064
 -0.526792  -0.905563  -0.941850
  0.751670   0.861256   0.679014
 -0.821603  -1.210220   0.442211
  0.226072   0.266960  -0.202230
  0.059636   0.646828   0.664745
 -0.506916   0.569949   0.661518
  0.400490  -0.019880  -0.771099
  0.042341   1.003985  -1.206799
 -0.961931  -0.631207  -0.422790
  0.177761   0.183323   1.046815
  0.858072   0.735656  -0.839204
  0.786319   0.085120  -1.108350
 -0.477778   0.657408  -0.103154
  0.636783  -0.734350   0.823486
 -0.304098   1.209499   1.165701
  0.364202  -0.225798   1.163396
 -0.663318  -0.118798   0.298596
 -0.945284  -1.048803   0.981044
 -0.052637  -0.098737   0.353367
 -1.047720   1.086144  -1.124168
 -0.190647   0.206132  -0.776387
  1.117238  -0.408761   0.674497
  0.788038  -0.624780   0.193957
 -0.820143  -0.947999  -1.130428
 -1.106312   0.748916  -0.428777
  0.792148  -1.076045  -0.042602
 -1.140220  -0.255721   0.370752
  0.123547   0.021424  -0.165323
  0.922909   1.000729   1.132978
  1.168728  -0.666375   0.314960
 -1.039471   0.016010   0.044821
  0.859278  -1.191892  -0.023827
 -1.096098  -0.905400   0.857418
  0.005416   1.121684   0.448111
 -0.149774   0.743023  -0.075155
  0.393164  -0.226382  -0.479498
  0.498569  -0.489849  -1.204439
  0.240269  -1.044182  -1.200504
 -0.559764   0.082806   0.881302
  0.816643   0.602741   0.900588
 -0.011497  -0.479007   0.501383
  0.843792   0.214311  -0.392013
 -0.047527  -0.305666  -1.215856
 -1.066437  -0.832568   0.901801
  1.107991   1.161371  -0.523257
 -0.850439   0.556914  -0.867784
 -1.050240   0.599096  -1.097421
 -0.352147   0.261302  -1.028457
 -0.776918  -0.433151   0.550303
  0.383527  -1.067438  -0.788221
  0.488721   0.692626   1.047536
 -1.123956   0.867318  -0.828060
  0.281422  -0.072074   0.091319
 -0.202079  -1.076656  -0.424749
  0.905730   0.206767  -0.304382
  0.937430   0.438768   0.755901
 -0.387126   1.040709   0.337186
  1.051201   0.322800  -0.193041
 -0.544205   0.346675   0.777048
 -0.681157  -0.807285   0.490813
  0.423647   1.057584   0.362833
  0.315280   0.483771  -1.061351
  0.885648  -0.023253   0.769735
 -0.813334  -0.283301   0.204310
  1.014040  -0.100645   0.532200
 -0.813133  -0.380686   1.100659
 -0.419857   0.400460   1.085225
  0.746812  -0.293104  -1.147410
 -0.149772   1.104683  -0.487683
 -0.684387   0.123216  -0.520869
 -0.164093   0.420239   0.578214
 -1.086045  -0.923247   0.866014
  0.419443  -0.032326   0.090579
  0.931237  -1.175379  -0.043141
 -0.463112  -0.358881   0.074034
 -0.369586   0.754755  -0.318128
 -0.644402  -1.069095  -1.190993
  0.424593  -0.095050  -0.336214
 -1.132148   0.283962   0.257481
 -0.289216   0.319256   0.097268
  1.080394   0.535564   0.173965
  0.133352  -1.071223   0.057133
  0.239535   0.863027   0.503277
 -0.245477  -0.768624  -0.319747
 -0.999262   0.551881  -0.787007
  0.101392   0.288935  -0.615746
 -0.435263   0.686391  -0.993993
 -0.634368  -1.132634  -0.936761
  0.934962   0.421199  -0.560343
  0.979163  -0.082934  -0.937978
 -0.396551  -0.009093   0.088617
  1.131111  -0.632745  -0.211425
  1.045865  -0.642624   0.648777
  1.000637   0.515627   0.299304
  0.535161  -1.163607   0.121185
 -0.350889  -0.859033  -0.326916
 -0.342472   0.189752   0.351905
  1.125633  -0.670875  -0.133017
  0.923212   0.408749  -1.066148
 -0.769184   0.452860   0.501873
  0.980784   0.604967  -0.685495
 -0.016075   0.731684   1.154067
 -0.167286  -0.778055   0.207888
  0.234334  -0.393550   0.257863
  1.089826   0.950306  -0.130626
  0.617359  -0.795020  -0.597060
 -0.716321  -0.742890   0.845678
 -1.194611  -0.732764  -0.388880
  0.929987   1.065800   0.427130
 -1.075277   1.148517   0.254932
  0.446725  -0.185447   0.346859
 -0.023264  -0.792440   0.921145
 -0.639590   0.844579   0.585316
  1.008432   0.056624   0.028656
 -1.023718  -0.562917  -1.141685
  1.053219   0.191443   0.796895
  0.418786  -0.426817   1.033518
 -0.248495  -1.057446  -0.602611
  1.190073  -0.940267  -0.881504
 -0.213042  -0.551868  -0.733769
  0.336754   0.170760   0.911273
  0.135746  -0.349730  -0.731282
 -0.406785   0.688189   0.887337
  0.157952  -0.283739  -0.800971
  0.446432  -0.537390  -0.249312
  0.914278   1.163153   0.061610
  0.828662  -0.682482  -1.195264
 -0.130887   1.175211   0.443767
 -1.170453  -0.800868   0.225703
  1.159470  -0.706689  -0.355505
  0.318129   0.466428   0.388234
 -0.750443  -0.679393  -0.195526
 -0.441723  -1.074427  -0.371571
  0.089843   0.571424   0.919252
 -0.068515   0.100126  -0.487309
  0.824454   0.385793  -0.927836
 -1.066983  -0.382384   0.413496
  0.537822  -0.017965  -0.758921
 -1.210191  -0.338851  -0.064111
 -0.657187   0.181210   0.484049
 -1.064771  -1.064133   0.562919
  1.038076   0.613031  -0.399120
 -1.214270   0.756641   1.179497
 -0.525637   1.209140   0.226583
 -0.898569  -0.005044   0.262299
 -0.804943  -0.773822  -0.446071
  0.359473   0.262971   0.457874
 -0.806433   0.486003  -0.893517
  0.235245  -0.599464   0.705101
 -0.760526  -0.882769   0.337300
  0.560632  -1.215954  -0.175983
  0.695404   0.116803   1.107538
  0.928776   0.152753  -0.786036
  0.497830   0.148134   1.089075
  1.007984  -1.153727   0.636602
  0.610727   1.074550   0.948936
 -0.606933  -0.477402   0.444385
 -1.185869  -0.121128  -0.992176
 -0.709530  -0.772683   0.019210
 -0.921842  -1.108948   0.826916
 -0.519544   0.415155  -0.477994
 -0.350743  -0.920161   0.739738
 -1.181570   0.061807  -0.158238
  0.552877  -0.986336   0.540860
  0.050900   0.502704   0.585536
 -0.013047  -0.461838   0.528672
 -0.735807   0.149719  -0.968765
 -0.618089  -0.585226  -0.783252
  0.707325  -0.971520  -1.101292
  0.131332  -0.942043   0.190801
  0.744206  -0.967742   0.178715
 -0.345890  -0.724351   1.175753
  0.272154  -0.030369   0.213787
 -0.072265   0.313617  -1.228990
 -0.826197   0.289236  -0.940127
 -0.922969   0.732602  -0.658382
  0.137359   0.866960  -0.811174
  0.102999   0.187028   0.383746
  0.662284  -0.654821  -0.173948
  0.090270  -0.264918   0.777934
 -1.084126  -0.495434   0.573381
  1.186396   1.091716   0.325585
 -0.034393  -1.048737  -0.013878
  0.321011  -0.418252   1.092567
 -1.093466   0.162990   0.884678
  0.106379  -1.201709  -0.465974
  0.212238  -0.701358  -0.479483
  1.119951   0.536135   1.190604
  0.298408   0.338736  -0.361967
 -0.552530   0.751519  -1.063205
  0.231967   0.275995  -1.156208
  0.145283   0.919569   0.045569
 -0.494423   0.111095   0.695546
  0.234845   1.158047  -1.208263
 -0.299722  -0.486472  -0.582041
  0.503154  -1.030073  -0.272257
 -1.165904   0.103006  -0.572884
 -1.079445  -0.075872  -1.206381
  0.006000  -0.390159  -0.185911
 -0.949830   0.255768  -0.191682
 -0.783039  -0.436023   1.024623
 -0.871491   1.045260   0.978818
 -0.533920  -0.809601   0.200492
  0.032343   0.528232   0.114087
  0.800521  -1.144386  -0.807354
  0.754676  -0.383333  -0.317474
  0.359232  -0.861390   0.979754
  0.089871   0.202101  -0.200154
  0.116329   0.752307   1.026604
  0.245664  -0.018924  -0.453992
  0.438232   0.195541  -0.689520
  0.437817   0.042762   0.350861
 -0.734736   0.987748  -0.167241
  0.606989   0.191795   0.409318
  0.570952  -0.179370   0.996210
 -0.479011   0.411204   0.186078
  0.513512  -0.547996  -0.470519
 -0.714863   1.159218  -0.458258
 -0.438499   0.042659   0.737671
 -0.486307  -1.060364  -1.113856
 -1.134909   0.862358  -0.059351
  0.262621  -0.869352   1.036291
  0.549646   0.331149  -0.342738
 -0.311047   0.953804   0.913301
  0.717772   0.190542   0.584981
  1.138088   0.641357   0.442135
  1.174814  -1.200349  -0.353762
 -1.127506   1.198876  -1.149334
 -0.998904  -0.864443  -0.891797
 -0.578087   0.545394   0.685605
 -0.457734  -0.858060   0.248036
 -0.128667  -0.888379  -1.159694
 -0.759804  -0.253605   0.227537
 -0.156610  -0.845202  -0.921515
 -0.238860  -0.334521   0.166505
  1.091872   0.151350  -0.035467
  0.971076  -0.918925   0.503657
 -0.595158  -1.151459  -0.460479
 -0.162247  -0.176647  -0.998908
  0.180654  -0.542978   0.290370
  1.179797   0.449775   0.265050
  0.460310  -0.372794  -0.279993
 -0.597023   0.523268   0.839806
 -1.156823  -0.719079   0.188029
 -0.726645   0.645708  -0.678003
  0.382587  -0.700555  -0.321590
 -0.631470  -0.668784   1.164174
 -0.586046   0.222706  -0.070386
 -0.010622  -0.635319   1.033992
  0.835996   0.238962  -0.536524
 -0.444423  -0.408442   0.030329
 -0.124711   0.050171   0.881533
 -0.031115  -0.188905   0.689202
  0.242598  -1.044866   0.751215
  0.717014   0.539309   0.116067
  0.861930  -0.216545   1.143813
  0.427035   0.616104  -0.341998
 -0.939329   1.150331   0.282380
  0.103143   0.428246   0.823157
  0.377569  -0.143374   1.048291
 -0.832555  -1.069486  -0.019695
 -0.184974   0.740390  -0.022699
 -0.228680  -0.239935  -0.809023
  0.235219  -0.742154  -0.124955
  0.122933  -0.175500   0.465092
  0.204978  -1.035456   0.064561
 -0.619711  -0.256996   0.934389
 -0.853501   0.521426   0.886303
  0.624222  -0.462150  -0.523461
 -0.567895  -0.603741  -0.989327
 -0.128915  -0.831506   1.096750
  0.602833  -0.696177  -0.080084
  0.719995   0.124829   0.830104
 -0.049869  -0.757444   1.156603
 -0.176425  -0.620356  -1.153331
  0.673338   0.609310   0.399835
  0.321943   0.081154  -0.476823
 -0.899665  -0.504097   0.057967
 -1.076927  -1.216604  -0.915444
  0.914880   0.223462  -0.405450
 -1.066814   1.019531   0.663273
 -0.735580   0.178441   0.176941
 -0.648273   1.178744   0.380599
  0.325626   0.144142  -0.090604
 -0.738486   0.696014  -0.556106
 -0.844829  -0.266932  -0.150382
 -1.093352  -0.516436  -0.337691
  0.749906   0.782669   0.289734
 -0.339360   0.771955   0.914967
 -0.277503  -0.946167  -0.174566
 -0.799698   0.995934   0.877773
 -1.190015   0.860594   0.737542
  1.193188   0.963345  -0.269979
 -0.335280  -0.901478  -0.113839
  0.355609  -0.596427   1.014047
  0.546523   1.148430   0.756814
 -0.895424  -0.106035   0.772505
 -0.624243  -0.196938  -0.717362
  0.972060  -1.208777  -0.065741
 -0.773754  -0.128000  -0.376790
 -0.976152  -1.128548   0.027163
  0.585451  -0.262674  -0.969344
 -1.055751   0.710458   0.824880
 -1.071351  -0.493604  -0.642125
 -0.070439  -0.453968  -1.028932
  0.928110   0.528706  -0.907292
  0.601544   0.985190  -0.780240
  0.732235  -0.969545  -0.110943
  0.708130  -0.103058   0.386763
 -0.614120   0.183982   0.614526
  0.080093   0.567928   0.992654
  0.039976  -0.126033  -0.741438
 -0.801855   0.677400  -1.025514
 -1.000167  -0.890638   1.013725
 -1.211494   0.455389   0.060640
 -0.691223   1.205239   0.499117
 -0.250916  -0.993867   1.177259
  1.152048  -0.669133  -0.886786
  0.388119   0.331138   0.293314
  0.515850  -0.837260  -1.122449
 -1.170475   0.029143   0.643122
  0.789327   1.164208  -0.006812
 -1.129517   0.294125   1.158718
 -1.179585   1.180327   0.519502
  0.146554  -0.363168   0.887249
  0.354367  -0.766087   0.490530
 -1.036852  -1.015844  -0.852269
 -0.342583   0.602031  -0.469401
 -0.375412  -1.008406   0.345247
  0.664208   0.588824  -0.745121
 -0.209634  -0.835725   0.084237
  1.180471   0.931574   0.256515
 -0.778800  -0.887526   0.557307
  0.903815   0.307102  -0.862368
  0.693875   0.790952   1.059076
  0.447669   0.611405   0.525708
 -0.964566  -0.110993  -0.716975
  0.944354   0.241592  -0.117341
  1.143099   0.158245   0.001573
 -0.111908  -0.727676   0.755067
 -1.194296  -0.689458   0.447133
 -0.806452   0.466761   0.243327
 -0.433940   0.751951   1.019235
  0.699365  -0.182351   1.147727
  0.098298  -0.898088   0.747217
  1.191058  -0.713099   1.127225
  0.712811  -0.104979   0.697896
 -0.659215  -0.647314   0.159894
 -1.067019  -0.765328   0.836529
  0.499188  -0.290281  -0.112997
 -0.377398  -0.665414   0.602641
 -0.321525   0.537024  -1.115793
 -0.639195   0.253817   0.466604
  0.797377  -0.231591  -0.063770
 -0.411780  -0.936873   1.073455
  1.107130   1.202153   0.188354
  0.485666   0.055920   0.702429
  1.123959  -0.707081  -0.806859
  0.059487  -0.664218  -0.375944
  0.962881  -0.037876   0.711122
  0.818796  -0.705727  -0.812070
 -0.266599  -0.133111  -0.660266
 -1.003034   0.583308  -1.126089
  1.162043   0.521416  -1.126907
 -0.278770   0.978494   0.149572
  0.891156   0.351174   0.085462
 -0.470336   0.720126  -0.564907
 -0.759568   0.511879  -0.702255
 -0.771598   0.093170  -0.833493
  1.025271  -1.163067  -0.499756
  0.207690   0.584722  -0.507916
  0.085767  -0.271390  -0.930893
 -0.490453  -0.906495  -0.352364
  0.732828  -1.129677   0.384376
  0.752155   0.288895   0.757399
  0.536426  -0.328965  -0.629852
  0.050367  -0.725439  -1.208686
  0.020468  -1.056048   0.226346
  0.181225   0.993595   0.908772
 -0.873999   0.199729  -1.195140
  0.025381   0.540948   0.989637
  0.432225   0.677648  -0.661026
 -1.142755  -1.026670   0.446599
  0.985362   0.722791   0.977521
  0.941057  -1.131235  -0.170558
 -1.192547  -0.503387  -0.253383
 -0.351358   0.739861  -0.980465
  0.721551  -1.121136  -0.362151
 -0.662849   0.368419  -0.504713
  0.180471  -0.608328   0.646607
  0.267573   0.703270  -0.665632
 -1.086658   0.919528   0.992484
  1.118209   0.671882   0.351838
  0.891913  -0.431387   0.155439
  0.941027   0.416403   0.175098
 -0.637839   0.381067  -1.049120
 -1.098313  -1.136665  -1.042937
 -0.004179   0.913904  -0.218018
 -0.145152  -0.257368  -0.765878
  0.672032   0.028009   1.020768
  0.730611  -0.676550   0.377377
  0.665764  -0.075737  -0.934755
  0.158748   0.129376  -1.180851
 -1.075745  -0.461134   0.641185
 -0.863463   1.181059   0.526132
  0.225463   0.158040  -0.571661
  1.059005   0.171959  -1.017665
 -0.491339   0.653948  -1.132379
  0.266789   0.505258   1.113192
 -0.306247   1.164501  -0.885771
 -0.763107   0.451816   0.296850
 -1.066831  -0.117553  -1.111322
 -1.200064   0.473623   0.444279
 -1.016271  -0.458854  -1.104611
 -0.984452  -0.451580   1.153371
 -1.126616  -0.006014   0.564423
  0.944511   0.019518  -0.279533
 -0.676456  -0.952806   0.534586
 -1.185460   1.147504   0.158898
  0.057361   0.989604   1.144814
 -0.542220   1.115600  -0.723988
 -0.390003   0.629746  -0.542776
  1.046111  -0.855431   0.759296
  0.952882  -1.163145   0.642192
 -0.257340  -0.258490  -0.394866
 -1.172857  -0.309455   1.006006
  0.075216  -0.543264  -1.068615
  0.251516   1.176812  -0.467753
 -0.661447  -0.068123   0.873612
  1.189311   0.553147   0.274473
  0.541804   0.091168   0.903806
 -1.195105   0.952284   0.910141
 -0.420975   0.382161   0.774963
  0.843989   0.605013  -0.935441
 -0.083480  -0.609717   0.399247
  0.654544  -0.103536  -0.051024
  1.082574   0.420199  -0.628521
 -0.125690   0.563286  -0.651569
 -0.850954  -0.620978   1.113016
 -0.282618  -0.012492  -0.439400
  0.912860   0.610814   0.486519
 -1.025048  -0.203320   0.326666
  0.403859  -0.478729   0.933963
 -0.141269  -0.754444  -0.387346
  0.012796   0.075300  -0.127313
  0.016305   0.462093  -1.172903
 -0.057370   0.991635  -0.882894
  0.087054  -0.077652  -0.033316
 -0.080066  -0.591341  -0.249776
 -0.570650  -0.143221   0.581069
 -0.797590   0.394416   1.060138
 -0.193309   0.076743  -0.967874
  0.617410   0.409629   0.956983
 -0.346249  -0.474531  -0.751967
 -0.620215  -0.153943   0.896570
  0.620319   1.120990   0.152560
 -0.193004   0.100225   0.823355
  0.373626   0.246008   0.341116
  0.531847   1.204284   0.832704
  1.093009  -0.173547  -0.848469
 -0.175487  -0.952274   0.365779
  1.143268   0.718005   0.517607
 -0.466931  -0.946073  -0.338541
  0.740102   0.636187   0.542473
 -0.069750  -0.103645   1.039401
  0.430244   0.700182  -0.395455
  0.422829   1.021157   0.626576
 -1.030131  -0.132966  -0.429050
  0.766541   1.117345   0.147684
 -1.016935   0.373110   1.038720
 -0.262928   1.035804   0.409957
  0.983881  -0.518249  -0.631014
  0.488202  -1.054673  -0.741743
 -0.902129   1.193874   1.062877
 -0.792897  -0.128691   0.495467
  1.164966  -0.590894  -1.107639
 -0.981014  -0.437658   0.978318
  0.179733   0.323864  -1.154537
  0.292873  -1.031630  -0.821363
 -1.102065   0.999380  -0.925084
  0.245889  -0.507319   0.022437
  0.674074  -0.454044   1.056087
  0.650503  -0.362844  -0.159071
 -0.519404   0.370327   1.170815
  0.378585  -0.804215  -0.526886
  0.690301  -0.080361  -0.892914
 -0.723658   0.235451   1.175103
  0.013195  -0.699113   0.305104
 -0.114818  -0.690449  -0.256043
  0.665725  -0.743802  -1.133368
 -0.435837  -0.980724  -0.187078
  0.946436  -0.218505  -1.104074
 -0.883602  -1.089793  -0.797907
 -0.543556  -1.088713   0.814068
 -0.700209  -0.348174   0.326383
  1.104994  -0.207357  -1.065540
  0.847230   0.853361  -1.173809
  0.364102  -0.776028   0.172491
 -0.328938   0.238046   0.914200
  0.011647  -0.426053   1.127240
 -0.400288   0.576920  -0.096994
  0.262721  -1.048222   0.373761
  0.657626  -0.484187   0.048563
  0.082055   0.443535   0.274686
 -0.954300  -0.226418  -0.400586
  0.747451   0.007481  -0.675341
  0.723211  -0.492687  -0.540326
  0.856304  -0.243835   0.456433
  0.803910   0.006558  -0.765702
  0.527950  -0.181478   0.193267
 -0.579212  -1.188942   0.417699
  1.038586  -0.319460  -0.932351
  0.801239   0.802776  -0.425184
 -0.073966   0.096110   1.007009
  0.302444   0.989633   0.387478
 -0.584253   0.699867  -0.479186
  0.257398   0.983378   0.538213
 -0.084513  -0.393859   0.760149
  1.086053  -0.193058  -1.034856
 -1.203323  -0.926396  -0.129481
 -0.547861   0.768973  -0.386840
 -0.550734   0.516717   0.576754
 -1.016404  -0.604484  -0.220163
 -0.975483   0.877929   1.174842
 -0.543407   0.572406  -0.044326
 -1.127338   1.094338   0.502561
  0.164424   0.115100  -0.434748
  0.473867   0.229641  -0.000174
 -0.489204  -0.693254  -0.144106
  0.337410   0.090408   0.048856
  0.313162   1.026994  -0.206477
 -1.207756   0.214474  -0.381639
  1.150702   0.157747   1.076270
  0.924353  -0.269310  -0.564121
  0.640867   0.039813  -0.501709
 -0.599069   1.056354   0.478613
 -0.988124  -0.914252   0.654289
  0.472179  -0.636502  -0.971729
  1.102254   0.196595   0.587186
  0.560322   0.702213  -0.953477
 -0.742206  -0.047410   0.891300
 -1.085849   0.366886   0.845793
 -0.477176   0.670931   1.070054
 -0.782108  -1.212327  -0.724774
 -0.864212  -1.107549   0.784225
  1.124883  -0.625167  -0.044016
  0.284890  -0.427152  -0.979742
  0.783353  -0.382681  -0.377767
 -0.143290   1.019997   1.087522
  0.080160   0.275119  -1.186280
  0.236991   0.929851   1.066059
  1.174086   0.085399  -0.192616
 -0.618306  -0.368483  -0.182067
 -0.570655  -0.148271   1.047903
 -0.967834   0.294195  -1.001571
 -0.060831  -0.179858   0.339248
 -1.170209  -0.693712   0.777342
 -0.454774   0.278536  -0.891860
 -0.017372  -0.133799  -0.417821
 -0.054918   0.332262  -1.213030
 -0.859391   0.456785  -0.229416
 -0.840247  -1.085021   0.418531
  0.987953  -0.800968   0.140598
  0.584383   1.208926  -0.608682
 -0.861078  -0.668127   0.573130
 -0.378902  -0.679939   0.484259
 -0.879243   0.487702   1.022238
 -0.497882  -0.788873  -0.937463
 -0.354436   0.611726   0.441359
 -0.943674   0.268103   0.937314
 -0.953227  -0.193125   0.166637
 -0.506653   0.562834   0.151372
 -0.361909  -0.050467  -0.039935
 -0.309954   0.236891   1.190781
 -0.778979  -0.520685  -0.883601
 -0.088515   0.094024   1.156431
 -0.564244  -1.150025  -1.054273
 -0.721528  -0.332792   0.196449
 -0.168243  -0.529497   1.024274
  0.742549   1.196187  -0.406925
 -0.154081  -0.048346  -0.291236
 -0.680604  -0.704893  -0.561422
 -0.525501   0.436368  -1.007769
  1.110313   0.576374   1.006067
  0.536304  -0.843008  -0.677668
  0.991238   1.159991  -0.542903
  0.807719  -0.257912  -1.145433
 -0.389571   0.045844  -0.953724
 -1.223753  -0.342160  -0.400379
 -1.226521   0.697240  -0.109262
 -0.282902   1.192028   0.348961
 -0.104589  -0.462260  -1.012613
  0.704475  -0.884056   0.109681
 -0.309091   0.427045  -0.391683
  0.085346  -0.695651  -0.598322
  1.163656  -0.403723  -0.312288
  0.141059  -0.746705  -1.173050
 -0.125411   0.573116   0.945368
  0.619865  -0.560828   0.710352
  0.279657  -0.058580   0.893465
  0.688726  -0.813165  -1.171936
  0.691951   0.801349   0.248544
 -0.631255  -1.140776   0.749021
 -0.382637  -0.318458   0.504979
  0.795539   0.344616  -1.118741
 -0.847125   0.152488  -0.369557
  0.189361  -0.158031   0.303352
 -0.017085  -0.401568  -0.743175
 -0.112966  -0.923347  -1.165877
 -0.684255   0.769160  -0.333170
  0.338458   0.663850  -0.498798
  1.049566  -0.152197  -1.024815
 -0.806669  -0.082497   0.351471
 -0.675569   1.067567   0.806572
  1.098687  -0.667412  -0.346886
 -0.891637  -0.711238   1.134882
 -0.356489   0.951114   0.647482
 -1.110022  -0.727068   0.877159
  0.778107   0.083650  -0.823515
 -1.004993  -0.236512   0.808746
 -0.989924   0.654457   0.860554
 -1.189000   0.544116  -0.854065
 -0.348347   1.049054  -0.860747
  1.109897  -0.504914   0.304201
  0.252879   0.688198  -0.824129
  0.215826  -0.847621   1.085294
  0.881418  -0.892723  -0.995300
 -1.164101   0.861596  -0.547712
 -0.546404  -0.374505   0.079381
 -0.278722  -0.351739  -0.366011
  0.001003  -0.373582  -0.951718
  0.381433   0.830093   0.204456
 -0.519196   0.908861   0.140525
 -0.223074  -0.282396   1.182794
 -0.436073   0.348010   0.518805
  0.879791  -0.906239  -0.575747
  0.883964  -0.156143   0.975174
 -0.331936  -0.597996  -0.525368
 -0.431469  -0.705438   1.185755
 -0.152691  -0.441220  -0.380522
 -0.434207  -0.598386   0.711703
 -0.939314  -0.062885   0.236579
 -0.642797  -0.894104  -0.164286
  0.475673   0.433592   0.969325
  0.789016  -1.034345  -0.849591
  1.010593   0.734509  -0.415795
  1.041594  -0.129462   0.471217
  0.583029  -0.896849   0.821604
  0.630691   0.760629   0.385497
 -0.062400  -1.151470  -1.103208
 -1.112730   0.841215   0.767810
  0.551407   0.289798   1.147090
 -0.523174  -0.656284   0.127988
  0.930553  -0.516775   0.884740
  0.721845  -0.158306  -1.069084
  0.213101  -1.182856   1.042426
 -1.122429   1.186262  -0.327240
  1.088498   1.093225   0.163199
 -0.585852   0.814469  -0.604555
 -0.953292  -0.677183   0.716466
  0.985070   0.596048   0.840847
 -0.430512  -0.699231   1.037635
 -0.893673  -0.505001  -0.216241
  0.463596   0.013048   1.043497
  0.588694   0.580948  -1.175967
  0.039648   0.900030  -0.091729
 -0.457238  -1.062930   1.031705
  0.924678   0.921736  -1.228582
  0.338029  -0.271962   0.021468
  1.159508  -1.182189   0.399596
 -0.992978  -1.137572   0.361307
  0.999390   1.015281   0.893206
 -0.590816   0.238013  -1.208682
  0.573006  -0.806143  -1.185892
  0.924318  -0.253129  -0.125015
  0.197371   0.124608  -0.724695
 -0.352538   0.894834   1.178827
  1.076724  -0.030727   0.801113
 -0.807392  -0.406236   0.255769
 -1.225704  -0.287377  -1.196640
  0.022103  -0.825780  -1.066507
  0.550617  -0.974797   0.649658
 -0.772228  -0.242531  -1.181047
 -0.804204  -0.880721  -0.894325
  1.032340  -0.211735   0.731497
  0.950149  -0.659222   0.530550
  1.188431  -0.749094  -0.691355
 -0.301198   0.674667  -0.725512
  0.630097  -0.148692   0.733924
  0.102934   0.775270   0.483901
  0.457051   1.125433  -0.773081
  0.404177   1.038379  -0.769919
 -0.333735  -0.495929   0.195801
  0.825672  -0.773769   0.756160
 -0.588949  -0.398822   0.744272
 -0.048242  -0.431068  -0.957084
 -0.018862   0.014242  -0.376067
  0.376244   0.859196   0.382797
 -0.829986   0.475949   0.423742
 -0.630205   1.043529   1.063789
  0.540207   0.622626   0.285139
 -0.051391  -0.975433   0.792453
  0.305616   1.074629   0.953489
  0.410643  -0.206343   0.897592
  1.192822   0.915768   0.631571
  0.621747  -0.743877   0.875616
  0.958228   0.894418  -0.893339
  0.755308  -1.005441   0.652581
 -0.768233   0.497948  -0.045242
  0.086887  -0.234062  -0.418606
 -0.761515  -0.256191   0.656249
 -0.952289  -0.602760  -1.113759
  0.789074  -0.178340   0.307406
 -0.475545   0.906507   0.216248
 -1.110231  -0.665106   0.060122
  1.125891  -0.386554  -0.866846
  0.970654  -0.009172  -0.267477
 -0.624434   0.678012   0.560616
 -0.916837   0.435749   0.977292
  0.113227  -0.997525  -1.076044
 -0.936435  -0.672563  -0.363698
  0.550873   1.101034  -0.502719
 -0.441672   0.694332   0.481767
 -0.534812  -0.315173   0.007369
  1.169684   0.881403   0.275987
 -1.032844  -0.459600  -0.324289
 -1.073394   1.072402   1.110133
  0.288447  -0.001727  -0.464491
 -0.163690   0.865156   0.587027
 -1.132613   0.932433   0.827452
 -0.895170   1.195209  -0.404391
  0.181231  -1.171484   0.743033
 -0.656872   0.807095   1.000258
 -0.996820   0.820656  -1.163897
  0.255696  -0.294955   0.418925
  0.450351   0.063888  -0.390179
 -0.564382   0.420181   0.954894
  0.516931   1.065183  -0.879014
  0.730814  -0.712999  -0.375103
  0.358056  -1.137480  -0.546507
 -0.447706   0.663519   0.382217
  0.092861  -0.552310  -1.095216
 -0.292090   0.276467   0.949722
 -0.222070   0.121362  -0.655078
  0.424132   0.033362   1.138729
 -1.168777  -0.187388   0.699583
  0.507493  -1.093570  -0.535050
 -0.186592  -1.209926   0.292725
 -0.487188   1.068165   0.289421
  0.876645  -0.354303   0.392427
  0.542920  -0.037174   0.531741
  0.419552  -0.178333  -0.961275
 -0.540663   1.031927   1.170655
  1.087255   0.939066  -0.025765
 -0.162083  -0.792182  -1.122059
  0.398096   1.098642  -0.800586
 -0.823740   0.717953   0.938051
